,SUID,shared name,name,selected,EdgeCount,Indegree,Outdegree,activity,canonicalName,geneName,locus_tag.d6,sporulation,operon,Goe3_log2_fold_change,pDR110_log2_fold_change,sigF_log2_fold_change,sigG_log2_fold_change,SP10_log2_fold_change,ELDg168_log2_fold_change,ELDg169_log2_fold_change,infomap,betweenness,pagerank,novelProportion,priorProportion,0_GLay_cluster,node.shape,node.label
1191,35753,BSU23220,BSU23220,False,2,2,0,target,BSU23220,scpA,A8O17_RS11140,0,scpA→ypuI,0.0,0.0,0.0,0.0,0.0,1.1496566673441,0.0,5,0.0,0.0003345200711766191,,,,,
1192,35752,BSU30790,BSU30790,False,2,2,0,target,BSU30790,menE,A8O17_RS14775,0,menF→menC,0.0,0.0,2.85503072124727,1.273329504,0.0,0.0,1.20484160010896,1,0.0,0.00032410547811782196,,,,,
1193,35751,BSU34570,BSU34570,False,3,3,0,target,BSU34570,yvdK,A8O17_RS16875,0,yvdE→pgcM,0.0,0.0,1.63757388705618,0.0,0.0,0.0,3.69912361468266,4,0.0,0.00035055699690580495,,,,,
1194,35750,BSU16970,BSU16970,False,2,2,0,target,BSU16970,ymdB,A8O17_RS08805,1,rny→ymdB,0.0,0.0,-1.17585920558242,0.0,0.0,0.0,-1.62696461578265,1,0.0,0.00038401067632593504,,,,,
1195,35749,BSU15440,BSU15440,False,1,1,0,target,BSU15440,ylyA,A8O17_RS08040,1,ylyA,0.0,0.0,14.2895118253928,12.63316535,0.0,0.0,6.565320710181741,1,0.0,0.0003216467513135777,,,,,
1196,35748,BSU07150,BSU07150,False,1,1,0,target,BSU07150,hmoA,A8O17_RS03800,0,hmoA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0003274528024776383,,,,,
1197,35747,BSU07980,BSU07980,False,1,1,0,target,BSU07980,pdaA,A8O17_RS04220,1,pdaA,0.0,0.0,11.2728759285161,8.994682752,0.0,0.9568943833528729,4.89789291713207,1,0.0,0.0003216467513135777,,,,,
1198,35746,BSU37900,BSU37900,False,1,1,0,target,BSU37900,spsB,A8O17_RS18605,1,spsA→spsL,0.0,0.0,0.0,2.832660281,0.0,0.0,1.74530897163496,1,0.0,0.00032219034927741166,,,,,
1199,35745,BSU17320,BSU17320,False,1,1,0,target,BSU17320,ymaF,A8O17_RS08925,1,ymaF→hfq,0.0,0.0,0.0,0.0,0.0,0.0,4.517833436058139,1,0.0,0.0003215442018957648,,,,,
1200,35744,BSU07190,BSU07190,False,1,1,0,target,BSU07190,yezD,A8O17_RS03820,0,yezD→yetJ,0.0,0.0,0.0,0.0,0.0,0.0,-3.90698274082309,7,0.0,0.00032582958252284943,,,,,
1201,35743,BSU30320,BSU30320,False,1,1,0,target,BSU30320,leuS,A8O17_RS14535,0,leuS,0.0,0.0,0.0,0.0,0.0,0.0,1.52931374377605,2,0.0,0.000325789762844033,,,,,
1202,35741,BSU27750,BSU27750,False,2,2,0,target,BSU27750,bofC,A8O17_RS13210,1,csbX→bofC,0.0,0.0,4.74672317132262,2.904945796,0.0,0.0,2.97548829125271,1,0.0,0.0003251735953621923,,,,,
1203,35740,BSU15410,BSU15410,False,2,2,0,target,BSU15410,ylmH,A8O17_RS08025,0,ylmD→ylmH,0.0,0.0,0.0,0.0,0.0,0.0,-1.30247893675981,10,0.0,0.00035069290115898787,,,,,
1204,35737,BSU34580,BSU34580,False,3,3,0,target,BSU34580,yvdJ,A8O17_RS16880,0,yvdE→pgcM,0.0,0.0,0.0,0.0,0.0,0.0,3.7009394228774,4,0.0,0.00035055699690580495,,,,,
1205,35736,BSU30760,BSU30760,False,1,1,0,target,BSU30760,mntB,A8O17_RS14760,0,mntA→mntD,0.0,0.0,-4.60472948781964,-1.68697575,0.0,0.0,-3.531869856334,8,0.0,0.00033547359778526473,,,,,
1206,35735,BSU08680,BSU08680,False,1,1,0,target,BSU08680,ygaC,A8O17_RS04575,0,ygaC→ygaD,0.0,0.0,4.87514224438078,2.310054919,0.0,0.0,2.07964027320409,7,0.0,0.0003748141772340186,,,,,
1207,35734,BSU22920,BSU22920,False,1,1,0,target,BSU22920,ypeB,A8O17_RS10995,1,sleB→ypeB,0.0,0.0,12.4193644911622,9.518979153,0.0,0.0,4.97969256369077,1,0.0,0.0003216467513135777,,,,,
1208,35733,BSU34590,BSU34590,False,3,3,0,target,BSU34590,mdxG,A8O17_RS16885,0,yvdE→pgcM,0.0,0.0,0.0,0.0,0.0,0.0,3.22343765838481,4,0.0,0.00035055699690580495,,,,,
1209,35732,BSU27760,BSU27760,False,2,2,0,target,BSU27760,csbX,A8O17_RS13215,1,csbX→bofC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00032372258339554664,,,,,
1210,35731,BSU23200,BSU23200,False,2,2,0,target,BSU23200,ypuI,A8O17_RS11130,1,scpA→ypuI,0.0,0.0,1.76293299302113,0.0,0.0,0.971015868467343,0.0,1,0.0,0.0003295547271228866,,,,,
1211,35730,BSU17680,BSU17680,False,1,1,0,target,BSU17680,thyA,A8O17_RS09115,0,thyA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0003594757143641713,,,,,
1212,35729,BSU00680,BSU00680,False,4,4,0,target,BSU00680,hprT,A8O17_RS00415,0,spoIIE->ftsH,0.0,0.0,3.34591090908945,1.377264455,0.0,0.0,1.09827734967287,3,0.0,0.0003797170290692478,,,,,
1213,35728,BSU17310,BSU17310,False,1,1,0,target,BSU17310,ymaG,A8O17_RS08920,1,ymaG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00032219034927741166,,,,,
1214,35727,BSU30770,BSU30770,False,1,1,0,target,BSU30770,mntA,A8O17_RS14765,0,mntA→mntD,0.0,0.0,-4.46120418249339,-1.837075385,0.0,0.0,-3.55940955538457,8,0.0,0.00033547359778526473,,,,,
1215,35725,BSU16950,BSU16950,False,1,1,0,target,BSU16950,pbpX,A8O17_RS08795,0,pbpX,0.0,0.0,4.63877005617125,0.0,0.0,1.79090035562785,2.14311621382497,2,0.0,0.0003226784251886999,,,,,
1216,35724,BSU40080,BSU40080,False,2,2,0,target,BSU40080,gntZ,A8O17_RS19740,0,gntZ,0.0,0.0,0.905475000731938,0.0,0.0,0.0,1.29756330188502,4,0.0,0.0003998562844891786,,,,,
1217,35723,BSU30330,BSU30330,False,1,1,0,target,BSU30330,ytvB,A8O17_RS14540,1,ytvB,0.0,0.0,0.0,0.0,0.0,0.0,0.9948214530673821,1,0.0,0.00032219034927741166,,,,,
1218,35722,BSU22930,BSU22930,False,1,1,0,target,BSU22930,sleB,A8O17_RS11000,1,sleB→ypeB,0.0,0.0,14.8796690376498,9.786587943,0.0,0.0,6.281983580433249,1,0.0,0.0003216467513135777,,,,,
1219,35721,BSU24380,BSU24380,False,2,2,0,target,BSU24380,spoIIIAF,A8O17_RS11755,1,spoIIIAA→spoIIIAH,0.0,0.0,0.0,0.0,0.0,0.0,3.25432894365093,1,0.0,0.0003228483475197523,,,,,
1220,35720,BSU22050,BSU22050,False,2,2,0,target,BSU22050,bpsA,A8O17_RS10540,1,bpsA→bpsB,0.0,0.0,9.51040871823109,6.806836271,0.0,0.0,5.78170532992176,1,0.0,0.00034888253708579187,,,,,
1221,35719,BSU28450,BSU28450,False,1,1,0,target,BSU28450,sdhC,A8O17_RS13585,0,sdhC→sdhB,0.0,0.0,-2.93859125352059,-2.481013251,0.0,0.0,-3.96089072149014,5,0.0,0.00032248715575039445,,,,,
1222,35718,BSU16920,BSU16920,False,1,1,0,target,BSU16920,pgsA,A8O17_RS08780,0,None,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857860002274029,2,0.0,0.0003226784251886999,,,,,
1223,35717,BSU03130,BSU03130,False,2,2,0,target,BSU03130,nadE,A8O17_RS01755,0,nadE,0.0,0.0,2.6192248407043,1.259197802,0.0,0.0,0.0,1,0.0,0.00032410547811782196,,,,,
1224,35716,BSU09270,BSU09270,False,1,1,0,target,BSU09270,glpP,A8O17_RS04985,0,yhxA→glpP,0.0,0.0,0.0,0.0,0.0,0.0,0.6222082499118728,4,0.0,0.00032184734523501635,,,,,
1225,35715,BSU21890,BSU21890,False,2,2,0,target,BSU21890,ypgQ,A8O17_RS10450,0,bsaA→ypgR,0.0,0.0,-1.84495615661537,-1.253181938,0.0,0.0,0.0,1,0.0,0.00034316645887595774,,,,,
1226,35714,BSU30300,BSU30300,False,2,2,0,target,BSU30300,melA,A8O17_RS14525,0,melR→melA,0.0,0.0,-5.13173984022473,-3.349799725,0.0,0.0,-4.144701688988871,4,0.0,0.00040173870393223353,,,,,
1227,35713,BSU37000,BSU37000,False,1,1,0,target,BSU37000,ywkE,A8O17_RS18140,0,None,0.0,0.0,0.0,1.23646139,0.0,0.0,0.539301701205239,6,0.0,0.0003238343730962843,,,,,
1228,35712,BSU15470,BSU15470,False,1,1,0,target,BSU15470,pyrR,A8O17_RS08055,0,lspA→pyrR,0.0,0.0,0.0,0.0,0.0,2.27755247588386,-2.5199115446163,5,0.0,0.00032248715575039445,,,,,
1229,35711,BSU40840,BSU40840,False,1,1,0,target,BSU40840,yyaJ,A8O17_RS20190,0,yyaJ,0.0,0.0,-2.44075466923113,-2.987550026,0.0,-1.26293395335829,-1.12496802884815,2,0.0,0.0003339604985756973,,,,,
1230,35710,BSU40070,BSU40070,False,4,4,0,target,BSU40070,gntP,A8O17_RS19735,0,gntR→gntZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0005090181534513558,,,,,
1231,35709,BSU07930,BSU07930,False,2,2,0,target,BSU07930,yfkD,A8O17_RS04200,1,chaA→yfkD,0.0,0.0,11.6661020241167,8.54779241,0.0,0.0,5.792899866810349,1,0.0,0.00032352198947410796,,,,,
1232,35708,BSU24390,BSU24390,False,2,2,0,target,BSU24390,spoIIIAE,A8O17_RS11760,1,spoIIIAA→spoIIIAH,0.0,0.0,4.20172623390734,0.0,0.0,0.0,2.61429560314909,1,0.0,0.0003228483475197523,,,,,
1233,35707,BSU28440,BSU28440,False,1,1,0,target,BSU28440,sdhA,A8O17_RS13580,0,sdhC→sdhB,0.0,0.0,-2.91135217004278,-2.528876241,0.0,0.0,-4.633741241139901,5,0.0,0.00032248715575039445,,,,,
1234,35706,BSU22040,BSU22040,False,2,2,0,target,BSU22040,bpsB,A8O17_RS10535,1,bpsA→bpsB,0.0,0.0,9.60917166099634,7.919663207,0.0,0.0,4.57633027481675,1,0.0,0.00032845569775663124,,,,,
1235,35705,BSU09260,BSU09260,False,1,1,0,target,BSU09260,yhxA,A8O17_RS04980,0,yhxA→glpP,0.0,0.0,1.97420706517034,0.0,0.0,0.0,0.547421547688334,4,0.0,0.00032184734523501635,,,,,
1236,35704,BSU13100,BSU13100,False,1,1,0,target,BSU13100,ykkD,A8O17_RS06775,0,ykkC→ykkD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0003238343730962843,,,,,
1237,35703,BSU36720,BSU36720,False,1,1,0,target,BSU36720,ywmE,A8O17_RS17990,0,ywmE,0.0,0.0,6.72710150143566,4.219136768,0.0,0.0,5.883286743786679,1,0.0,0.00032221784385012044,,,,,
1238,35702,BSU15480,BSU15480,False,2,2,0,target,BSU15480,pyrP,A8O17_RS08060,0,pyrR→pyrE,0.0,0.0,2.56479739527846,0.0,0.0,2.03912518387135,-1.95609451844012,5,0.0,0.00033156575100779916,,,,,
1239,35701,BSU22950,BSU22950,False,2,2,0,target,BSU22950,ypdA,A8O17_RS11010,0,None,0.0,0.0,1.22075913632009,0.0,0.0,0.0,0.0,10,0.0,0.0003646007575694382,,,,,
1240,35700,BSU40060,BSU40060,False,3,3,0,target,BSU40060,gntK,A8O17_RS19730,0,gntR→gntZ,0.0,0.0,0.0,0.0,0.0,0.0,2.2791417852121,4,0.0,0.0003748058175698773,,,,,
1241,35699,BSU09250,BSU09250,False,1,1,0,target,BSU09250,yhcX,A8O17_RS04975,0,yhcW→yhcX,0.0,0.0,5.08148260472153,3.203534343,0.0,0.0,1.9974177212986,5,0.0,0.00033849979620439964,,,,,
1242,35698,BSU10500,BSU10500,False,1,1,0,target,BSU10500,yhjG,A8O17_RS05595,0,yhjG→yhjH,0.0,0.0,0.0,0.0,0.0,0.0,-2.34500164058741,2,0.0,0.00033189879517852054,,,,,
1243,35697,BSU07110,BSU07110,False,1,1,0,target,BSU07110,lplB,A8O17_RS03780,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.91634461416756,4,0.0,0.00032184734523501635,,,,,
1244,35696,BSU07940,BSU07940,False,1,1,0,target,BSU07940,yfkC,A8O17_RS04205,0,yfkA→yfkC,0.0,0.0,3.25994747248039,1.421615409,0.0,0.0,0.9264748771920779,6,0.0,0.0003297342559558709,,,,,
1245,35695,BSU28470,BSU28470,False,1,1,0,target,BSU28470,lysC,A8O17_RS13600,0,lysC,0.0,0.0,3.16493914952687,1.779872506,0.0,0.0,2.26020032544199,5,0.0,0.00032248715575039445,,,,,
1246,35694,BSU24360,BSU24360,False,2,2,0,target,BSU24360,spoIIIAH,A8O17_RS11745,1,spoIIIAA→spoIIIAH,0.0,0.0,0.0,0.0,0.0,-1.24784011117892,2.26402757684494,1,0.0,0.0003228483475197523,,,,,
1247,35693,BSU22960,BSU22960,False,2,2,0,target,BSU22960,gudB,A8O17_RS11015,0,gudB,0.0,0.0,0.0,0.0,0.0,1.61481384873598,0.0,3,0.0,0.0003465683866731534,,,,,
1248,35691,BSU36710,BSU36710,False,1,1,0,target,BSU36710,fdhD,A8O17_RS17985,0,fdhD→moaA,0.0,0.0,1.73589757892143,0.789680989,0.0,0.0,1.99323040354283,2,0.0,0.000343039093833102,,,,,
1249,35690,BSU03110,BSU03110,False,1,1,0,target,BSU03110,ycgH,A8O17_RS01745,1,ycgH,0.0,0.0,15.0153151901181,9.941489406,0.0,0.0,4.38307630694371,1,0.0,0.0003216467513135777,,,,,
1250,35689,BSU40860,BSU40860,False,1,1,0,target,BSU40860,yyaH,A8O17_RS20200,0,None,0.0,0.0,0.0,0.0,0.0,0.0,3.08210934198122,10,0.0,0.0003543873379048579,,,,,
1251,35688,BSU17360,BSU17360,False,1,1,0,target,BSU17360,ymzA,A8O17_RS08945,0,ymzA,0.0,0.0,0.0,0.0,0.0,0.0,3.16427196403214,7,0.0,0.0003287042719371677,,,,,
1252,35687,BSU09290,BSU09290,False,2,2,0,target,BSU09290,glpK,A8O17_RS04995,1,glpF→glpK,0.0,0.0,0.0,0.0,0.0,0.0,-1.67334899670631,3,0.0,0.00032331429564739426,,,,,
1253,35686,BSU37910,BSU37910,False,1,1,0,target,BSU37910,spsA,A8O17_RS18610,1,spsA→spsL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00032219034927741166,,,,,
1254,35685,BSU40050,BSU40050,False,6,2,4,regulator,BSU40050,gntR,A8O17_RS19725,0,gntR→gntZ,0.0,0.0,0.0,0.0,0.0,0.0,2.21783334368142,4,1.746657770356423e-06,0.00036720253238899174,0.5,0.5,1.0,,
1255,35684,BSU07140,BSU07140,False,1,1,0,target,BSU07140,yetF,A8O17_RS03795,1,lplD->yetF,0.0,0.0,8.0857947942975,3.743325033,0.0,0.0,6.13518978301824,1,0.0,0.00032329835720166204,,,,,
1256,35683,BSU14690,BSU14690,False,2,2,0,target,BSU14690,yktD,A8O17_RS07645,0,yktD,0.0,0.0,0.0,0.0,0.0,0.0,-3.08373650803622,3,0.0,0.0004507286384608814,,,,,
1257,35682,BSU24370,BSU24370,False,2,2,0,target,BSU24370,spoIIIAG,A8O17_RS11750,1,spoIIIAA→spoIIIAH,0.0,0.0,0.0,0.0,0.0,0.0,1.85263971519596,1,0.0,0.0003228483475197523,,,,,
1258,35681,BSU37010,BSU37010,False,1,1,0,target,BSU37010,prfA,A8O17_RS18145,0,prfA,0.0,0.0,2.22675096487908,0.733034403,0.0,0.0,1.89123243765887,6,0.0,0.0003297342559558709,,,,,
1259,35680,BSU23240,BSU23240,False,1,1,0,target,BSU23240,ribT,A8O17_RS11150,0,ribD→ribT,0.0,0.0,2.15655390388039,0.0,0.0,0.0,2.19838893277429,3,0.0,0.0003748141772340186,,,,,
1260,35679,BSU17350,BSU17350,False,1,1,0,target,BSU17350,ymzC,A8O17_RS08940,0,None,0.0,0.0,0.0,0.0,0.0,0.0,-1.1172501791533,3,0.0,0.00032180955610196807,,,,,
1261,35678,BSU15460,BSU15460,False,2,2,0,target,BSU15460,ylyB,A8O17_RS08050,0,lspA→pyrR,0.0,0.0,5.94548364476738,3.285697378,0.0,1.01710731170503,0.945974244774574,2,0.0,0.0003325248662742591,,,,,
1262,35676,BSU22970,BSU22970,False,1,1,0,target,BSU22970,ypbH,A8O17_RS11020,1,ypbH,0.0,0.0,0.0,0.0,0.0,0.0,0.9001124681537109,7,0.0,0.0003287042719371677,,,,,
1263,35675,BSU09280,BSU09280,False,1,1,0,target,BSU09280,glpF,A8O17_RS04990,0,glpF→glpK,0.0,0.0,0.0,0.0,0.0,1.15923616367922,0.0,4,0.0,0.00032184734523501635,,,,,
1264,35674,BSU40870,BSU40870,False,6,0,6,regulator,BSU40870,ccpB,A8O17_RS20205,1,exoA→ccpB,0.0,0.0,0.0,0.0,0.0,0.0,1.3345220456005,4,0.0,0.00032034260568959016,0.166666666666667,0.833333333333333,1.0,,
1265,35673,BSU37920,BSU37920,False,2,2,0,target,BSU37920,gerQ,A8O17_RS18620,1,gerQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0003244999534078367,,,,,
1266,35672,BSU31290,BSU31290,False,1,1,0,target,BSU31290,yugT,A8O17_RS15160,1,yugT,0.0,0.0,4.72809770854105,2.742735083,0.0,0.0,2.89248817335228,1,0.0,0.0003215442018957648,,,,,
1267,35671,BSU22020,BSU22020,False,1,1,0,target,BSU22020,ypbS,A8O17_RS10525,0,dynA-ypbS-ypzF,0.0,0.0,0.0,-1.682615628,0.0,0.0,0.0,2,0.0,0.00032896383189724764,,,,,
1268,35670,BSU03120,BSU03120,False,1,1,0,target,BSU03120,ycgI,A8O17_RS01750,1,ycgI,0.0,0.0,11.7193230093899,7.310029615,0.0,4.57399204802538,5.2319214006754,1,0.0,0.0003216467513135777,,,,,
1269,35669,BSU40040,BSU40040,False,1,1,0,target,BSU40040,yxaA,A8O17_RS19720,0,yxaA→yxaB,0.0,0.0,-4.51970823381327,-2.718664494,0.0,-0.7596849312404641,-5.31209472656253,8,0.0,0.00033547359778526473,,,,,
1270,35668,BSU07130,BSU07130,False,1,1,0,target,BSU07130,lplD,A8O17_RS03790,1,lplD->yetF,0.0,0.0,1.94722426441899,0.0,0.0,0.0,1.8381975007631,1,0.0,0.0003215442018957648,,,,,
1271,35667,BSU36700,BSU36700,False,1,1,0,target,BSU36700,moaA,A8O17_RS17980,0,fdhD→moaA,0.0,0.0,1.29101058202388,0.0,0.0,-0.5268960572097601,1.39136778909889,5,0.0,0.00033849979620439964,,,,,
1272,35666,BSU07920,BSU07920,False,2,2,0,target,BSU07920,chaA,A8O17_RS04195,1,chaA→yfkD,0.0,0.0,6.76217273902404,4.605905976,0.0,0.0,5.225749252274031,1,0.0,0.00032352198947410796,,,,,
1273,35665,BSU34610,BSU34610,False,2,2,0,target,BSU34610,mdxE,A8O17_RS16895,0,yvdE→pgcM,0.0,0.0,-2.30938793786724,0.0,0.0,0.0,0.0,4,0.0,0.00033786839568926,,,,,
1274,35664,BSU30710,BSU30710,False,1,1,0,target,BSU30710,ythA,A8O17_RS14735,1,ythA→ytzL,0.0,0.0,10.3623082563187,7.250200422,0.0,0.0,5.422554761998089,1,0.0,0.0003216467513135777,,,,,
1275,35663,BSU09330,BSU09330,False,3,3,0,target,BSU09330,yhcZ,A8O17_RS05015,1,yhcY→yhdA,0.0,0.0,-3.60219042819062,-1.691955921,0.0,0.0,-1.85174894222506,8,0.0,0.0003643509193142032,,,,,
1276,35661,BSU11950,BSU11950,False,1,1,0,target,BSU11950,yjcQ,A8O17_RS06380,0,yjcP→yjcQ,0.0,0.0,-5.40300520516101,-3.91294611,0.0,0.0,-7.45808598794825,2,0.0,0.0003234438768110229,,,,,
1277,35660,BSU03950,BSU03950,False,2,2,0,target,BSU03950,ycnJ,A8O17_RS02185,0,ycnK→ycnI,0.0,0.0,-1.37437523066739,0.0,0.0,0.0,0.0,3,0.0,0.0005270859512729691,,,,,
1278,35659,BSU37860,BSU37860,False,1,1,0,target,BSU37860,spsF,A8O17_RS18585,1,spsA→spsL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00032219034927741166,,,,,
1279,35658,BSU36640,BSU36640,False,4,4,0,target,BSU36640,ureC,A8O17_RS17945,0,ureA→ureC,0.0,0.0,0.0,0.0,0.0,-1.44468039379772,-1.50269020101148,2,0.0,0.00039562838678612383,,,,,
1280,35657,BSU28400,BSU28400,False,8,1,7,regulator,BSU28400,ysmB,A8O17_RS13560,1,ysmB→racE,0.0,0.0,0.0,0.0,0.0,0.758987339865062,1.07551077026225,1,3.726203243427036e-06,0.00032219034927741166,1.0,0.0,3.0,,
1281,35656,BSU17620,BSU17620,False,1,1,0,target,BSU17620,yncB,A8O17_RS09085,0,yncB,0.0,0.0,0.0,0.0,0.0,0.0,2.43718265056208,9,0.0,0.0003683712981876012,,,,,
1282,35655,BSU19510,BSU19510,False,1,1,0,target,BSU19510,yojB,A8O17_RS10150,1,yojB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00032219034927741166,,,,,
1283,35654,BSU37030,BSU37030,False,2,2,0,target,BSU37030,racA,A8O17_RS18155,1,racA,0.0,0.0,-2.9175794336737,0.0,0.0,-1.39654192364977,-2.08359199253896,3,0.0,0.0003267903321277115,,,,,
1284,35653,BSU03180,BSU03180,False,1,1,0,target,BSU03180,cah,A8O17_RS01780,0,ycgK→ycgL,0.0,0.0,5.96431428653102,3.209910854,0.0,0.0,0.0,7,0.0,0.00032582958252284943,,,,,
1285,35652,BSU29020,BSU29020,False,1,1,0,target,BSU29020,gapB,A8O17_RS13875,1,gapB→speD,0.0,0.0,2.16652644629947,0.0,0.0,0.0,1.68637817697407,4,0.0,0.00036650720964308687,,,,,
1286,35651,BSU34600,BSU34600,False,3,3,0,target,BSU34600,mdxF,A8O17_RS16890,1,yvdE→pgcM,0.0,0.0,0.0,-1.496301389,0.0,0.0,2.84145217190711,4,0.0,0.00035055699690580495,,,,,
1287,35650,BSU30700,BSU30700,False,3,3,0,target,BSU30700,ytiA,A8O17_RS14730,0,None,0.0,0.0,5.69848447396367,0.0,0.0,0.0,5.18997394748167,9,0.0,0.00035868040750419955,,,,,
1288,35648,BSU09340,BSU09340,False,1,1,0,target,BSU09340,yhdA,A8O17_RS05020,0,yhcY→yhdA,0.0,0.0,2.51845840581029,0.0,0.0,-1.09578740320734,-1.39901430173417,8,0.0,0.00033849979620439964,,,,,
1289,35647,BSU18080,BSU18080,False,1,1,0,target,BSU18080,yneT,A8O17_RS09345,0,yneT,0.0,0.0,2.29170677485793,0.0,0.0,-0.573612266600949,1.72781424263837,3,0.0,0.0003748141772340186,,,,,
1290,35646,BSU37850,BSU37850,False,1,1,0,target,BSU37850,spsG,A8O17_RS18580,1,spsA→spsL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00032219034927741166,,,,,
1291,35645,BSU03960,BSU03960,False,3,1,2,regulator,BSU03960,ycnK,A8O17_RS02190,0,ycnK→ycnI,0.0,0.0,-1.88795114379548,-1.33264723,0.0,0.0,0.0,3,4.657754054283795e-07,0.0003261646652343944,0.5,0.5,5.0,,
1292,35644,BSU19520,BSU19520,False,1,1,0,target,BSU19520,yojA,A8O17_RS10155,1,yojA→yojB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0003330312069061351,,,,,
1293,35643,BSU11960,BSU11960,False,1,1,0,target,BSU11960,yjcR,A8O17_RS06385,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.00032034260568959016,,,,,
1294,35642,BSU36650,BSU36650,False,4,4,0,target,BSU36650,ureB,A8O17_RS17950,0,ureA→ureC,0.0,0.0,-2.94879856198803,0.0,0.0,0.0,0.0,2,0.0,0.00039562838678612383,,,,,
1295,35641,BSU28410,BSU28410,False,33,1,32,regulator,BSU28410,gerE,A8O17_RS13565,1,gerE,0.0,0.0,-3.84071738973956,-2.850614946,0.0,0.0,-2.26844555282193,1,1.1644385135709488e-06,0.00032219034927741166,0.59375,0.40625,3.0,,
1296,35640,BSU17610,BSU17610,False,2,2,0,target,BSU17610,xylB,A8O17_RS09080,0,xylA→xylB,0.0,0.0,0.0,0.0,0.0,0.0,4.1518606091165,4,0.0,0.0003959975661679629,,,,,
1297,35639,BSU29010,BSU29010,False,1,1,0,target,BSU29010,speD,A8O17_RS13870,0,speD,0.0,0.0,6.23230402040849,3.436126646,0.0,0.0,1.92674444738147,4,0.0,0.00036650720964308687,,,,,
1298,35638,BSU03170,BSU03170,False,2,0,2,regulator,BSU03170,ycgK,A8O17_RS01775,0,ycgK→ycgL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.00032034260568959016,1.0,0.0,,,
1299,35637,BSU25590,BSU25590,False,1,1,0,target,BSU25590,comEA,A8O17_RS12380,0,comEA→comEC,0.0,0.0,-3.04120096475173,-2.93304474,0.0,-4.04787574713032,-2.37919604210242,3,0.0,0.0003267055249971527,,,,,
1300,35636,BSU37040,BSU37040,False,2,2,0,target,BSU37040,ywkB,A8O17_RS18160,0,maeA→ywkB,0.0,0.0,10.1724725544212,7.037367147,0.0,0.0,5.611392652960499,1,0.0,0.0003678715092692992,,,,,
1301,35635,BSU33500,BSU33500,False,1,1,0,target,BSU33500,copA,A8O17_RS16330,0,copZ→copA,0.0,0.0,1.39690198403864,1.939430217,0.0,0.0,0.0,3,0.0,0.00038843207012012566,,,,,
1302,35634,BSU09350,BSU09350,False,3,3,0,target,BSU09350,yhdB,A8O17_RS05025,1,yhdB,0.0,0.0,13.0559105907551,10.83840842,0.0,0.0,0.0,1,0.0,0.0003412845024764152,,,,,
1303,35633,BSU28420,BSU28420,False,1,1,0,target,BSU28420,ysmA,A8O17_RS13570,0,None,0.0,0.0,-2.65274955191349,-2.830009834,0.0,0.0,-2.44635701855936,10,0.0,0.0003592508710784676,,,,,
1304,35632,BSU37840,BSU37840,False,1,1,0,target,BSU37840,spsI,A8O17_RS18575,1,spsA→spsL,0.0,0.0,0.0,-2.352891873,0.0,0.0,0.0,1,0.0,0.00032219034927741166,,,,,
1305,35631,BSU36620,BSU36620,False,1,1,0,target,BSU36620,ywnB,A8O17_RS17935,0,ywnA→ywnB,0.0,0.0,1.66888147179025,2.083817365,0.0,0.0,1.17526643815741,9,0.0,0.0003397967383840289,,,,,
1306,35630,BSU18040,BSU18040,False,1,1,0,target,BSU18040,yneP,A8O17_RS09325,0,yneP→yneQ,0.0,0.0,3.1373703761626,0.0,0.0,0.0,2.82392366921089,5,0.0,0.0004111285582636375,,,,,
1307,35629,BSU25580,BSU25580,False,1,1,0,target,BSU25580,comEB,A8O17_RS12375,0,comEA→comEC,0.0,0.0,-2.77702617481817,-2.244897079,0.0,-2.19178593594458,-0.99647976185822,3,0.0,0.0003267055249971527,,,,,
1308,35628,BSU17600,BSU17600,False,3,3,0,target,BSU17600,xylA,A8O17_RS09075,0,xylA→xylB,0.0,0.0,0.0,0.0,0.0,0.0,1.87658570375701,4,0.0,0.0003975023057133891,,,,,
1309,35627,BSU31370,BSU31370,False,1,1,0,target,BSU31370,yugJ,A8O17_RS15210,0,yugJ,0.0,0.0,3.11588882831073,2.367392194,0.0,0.0,3.19633499944996,7,0.0,0.0003287042719371677,,,,,
